Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
GasA,Ex,Y,SBrkr,1663,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954,Fin,2,TA,TA,Y,224,137,0,0,0,NA,NA,RL,53227,Pave,NA,IR1,Low,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116,248,1364,NA,0,3,2008,WD,Normal,256000
GasA,Fa,Y,SBrkr,833,833,1666,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925,Unf,1,TA,TA,Y,192,63,0,0,0,NA,MnPrv,RM,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,Stucco,Wd Shng,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,588,588,NA,0,6,2008,WD,Normal,161000
GasA,TA,Y,SBrkr,979,224,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,7015,Pave,NA,IR1,Bnk,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,MetalSd,MetalSd,BrkCmn,161,TA,TA,CBlock,TA,TA,No,LwQ,185,524,709,NA,0,7,2009,WD,Normal,110000
GasA,Ex,Y,SBrkr,832,1103,1935,1,0,2,1,3,1,TA,8,Typ,0,NA,BuiltIn,2009,Fin,2,TA,TA,Y,0,150,0,0,0,NA,NA,FV,8004,Pave,NA,IR1,Lvl,AllPub,Inside,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,VinylSd,VinylSd,Stone,110,Gd,TA,PConc,Gd,TA,No,GLQ,544,288,832,NA,0,12,2009,New,Partial,263435
GasA,Ex,Y,SBrkr,575,560,1135,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1971,RFn,2,TA,TA,Y,256,0,0,0,0,NA,MnPrv,RL,7200,Pave,NA,Reg,Lvl,AllPub,Inside,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350,0,560,NA,0,4,2009,WD,Normal,155000
GasA,Gd,Y,SBrkr,864,0,864,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965,Unf,1,TA,TA,Y,0,0,0,0,0,NA,GdWo,RL,8281,Pave,NA,IR1,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,553,0,864,NA,0,12,2009,WD,Normal,62383
GasA,Fa,Y,FuseA,849,811,1660,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,11988,Pave,NA,IR1,HLS,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,Stucco,Stucco,None,0,TA,TA,CBlock,TA,TA,No,LwQ,326,389,715,NA,0,8,2008,WD,Normal,188700
GasA,TA,Y,SBrkr,1040,0,1040,0,0,2,0,3,1,TA,5,Typ,0,NA,NA,NA,NA,0,NA,NA,Y,0,0,0,0,0,NA,NA,RL,8430,Pave,NA,Reg,HLS,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,HdBoard,HdBoard,BrkFace,136,TA,TA,CBlock,Gd,TA,No,Rec,616,424,1040,NA,0,8,2009,WD,Normal,124000
GasA,Ex,Y,SBrkr,1414,0,1414,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004,Fin,2,TA,TA,Y,144,20,0,0,0,NA,NA,RM,3072,Pave,NA,Reg,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,18,Gd,TA,PConc,Gd,TA,No,Unf,0,1375,1375,NA,0,5,2006,WD,Normal,178740
GasA,TA,Y,SBrkr,1277,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,2,TA,TA,Y,0,0,0,176,0,NA,GdWo,RL,10628,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Plywood,Plywood,None,0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,499,1277,NA,0,4,2007,WD,Normal,167000
GasA,Ex,Y,SBrkr,888,756,1644,0,0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,TA,TA,Y,168,0,0,0,0,NA,NA,RL,9480,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,MetalSd,MetalSd,Stone,224,TA,TA,CBlock,TA,TA,No,LwQ,386,342,728,NA,0,6,2007,WD,Normal,146500
GasA,Ex,Y,SBrkr,1634,0,1634,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,TA,TA,Y,0,44,0,0,0,NA,NA,RL,11428,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,248,Gd,TA,PConc,Gd,TA,No,Unf,0,1626,1626,NA,0,5,2007,WD,Normal,250000
GasA,Ex,Y,SBrkr,832,878,1710,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1993,RFn,2,TA,TA,Y,144,70,0,0,0,NA,NA,RL,9291,Pave,NA,IR1,Lvl,AllPub,Corner,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,120,Gd,TA,PConc,Gd,TA,No,GLQ,426,406,832,NA,0,6,2008,WD,Normal,187000
GasA,TA,Y,SBrkr,1502,0,1502,1,0,1,1,1,1,Gd,4,Typ,0,NA,Attchd,1985,RFn,2,TA,TA,Y,0,54,0,140,0,NA,NA,RL,6820,Pave,NA,IR1,Lvl,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,368,0,1488,NA,0,6,2010,WD,Normal,212000
GasA,TA,Y,SBrkr,1161,808,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977,RFn,2,TA,TA,Y,0,0,0,276,0,NA,NA,RL,11952,Pave,NA,Reg,Lvl,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShing,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,808,808,NA,0,11,2007,WD,Normal,190000
GasA,Ex,Y,SBrkr,1072,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basment,2005,RFn,2,TA,TA,Y,0,28,0,0,0,NA,NA,RM,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,80,TA,TA,PConc,Gd,TA,Gd,GLQ,459,88,547,NA,0,6,2008,WD,Normal,148000
GasA,Ex,Y,SBrkr,1976,0,1976,1,0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,2006,RFn,3,TA,TA,Y,250,63,0,0,0,NA,NA,RL,14977,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,304,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350,626,1976,NA,0,7,2007,New,Partial,440000
GasA,Ex,Y,SBrkr,1652,0,1652,1,0,2,0,2,1,Ex,6,Typ,0,NA,Attchd,2000,RFn,2,TA,TA,Y,96,48,0,0,0,NA,NA,RL,5330,Pave,NA,Reg,Lvl,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,298,1494,NA,0,8,2007,WD,Normal,251000
GasA,TA,Y,SBrkr,970,0,970,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1996,Unf,2,TA,TA,Y,0,24,0,192,0,NA,NA,RL,8480,Pave,NA,Reg,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,630,340,970,NA,0,7,2007,WD,Normal,132500
GasA,Ex,Y,SBrkr,1493,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997,Fin,2,TA,TA,Y,140,39,0,0,0,NA,NA,RL,13125,Pave,NA,Reg,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,215,TA,TA,PConc,Gd,TA,Gd,GLQ,994,484,1478,NA,0,4,2008,WD,Normal,208900
GasA,Ex,Y,SBrkr,2069,574,2643,0,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006,Fin,3,TA,TA,Y,414,84,0,0,0,NA,NA,RL,13693,Pave,NA,Reg,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,772,Ex,TA,PConc,Gd,TA,Av,Unf,0,2153,2153,NA,0,3,2007,WD,Normal,380000
GasA,Ex,Y,SBrkr,1718,0,1718,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,TA,TA,Y,208,44,0,0,0,NA,NA,RL,10637,Pave,NA,Reg,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,VinylSd,Stone,336,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,417,1705,NA,0,9,2009,WD,Normal,297000
GasA,TA,Y,SBrkr,1131,0,1131,0,0,1,0,2,1,TA,7,Typ,0,NA,Detchd,1995,Unf,2,TA,TA,Y,0,72,0,0,0,NA,MnPrv,RM,5925,Pave,NA,Reg,Bnk,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,Stucco,Stucco,BrkCmn,435,TA,TA,BrkTil,Fa,TA,No,Rec,168,739,907,NA,0,3,2007,WD,Alloca,89471
GasA,Ex,Y,SBrkr,1850,0,1850,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,3,TA,TA,Y,519,112,0,0,0,NA,NA,RL,16033,Pave,NA,IR1,Lvl,AllPub,FR2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,378,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,572,1833,NA,0,3,2006,WD,Normal,326000
GasA,Ex,Y,SBrkr,1792,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2003,Fin,3,TA,TA,Y,206,49,0,0,0,NA,NA,RL,11846,Pave,NA,IR1,HLS,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,562,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,225,1792,NA,0,8,2006,WD,Normal,374000
GasA,Ex,Y,SBrkr,916,910,1826,1,0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915,Unf,1,Fa,Fa,Y,0,0,0,0,0,NA,NA,RM,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,Stucco,Stucco,None,0,Gd,TA,PConc,TA,TA,No,ALQ,299,611,910,NA,0,6,2009,WD,Normal,155000
GasA,Ex,Y,SBrkr,1216,0,1216,1,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,1998,Unf,2,TA,TA,Y,0,125,0,0,0,NA,NA,RM,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Ex,TA,No,GLQ,897,319,1216,NA,0,5,2006,WD,Normal,164000
GasA,Gd,Y,SBrkr,999,0,999,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1963,Unf,1,TA,TA,Y,0,132,0,0,0,NA,NA,RL,7758,Pave,NA,IR1,Lvl,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,HdBoard,Plywood,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,588,411,999,NA,0,3,2007,WD,Normal,132500
GasA,Gd,Y,SBrkr,1113,0,1113,0,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950,Unf,1,TA,TA,Y,0,80,0,0,0,NA,NA,RL,9600,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,MetalSd,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,607,506,1113,NA,0,7,2009,WD,Normal,147000
GasA,TA,Y,SBrkr,1073,0,1073,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1965,RFn,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,10289,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,BrkFace,168,TA,TA,CBlock,TA,TA,No,ALQ,836,237,1073,NA,0,6,2007,WD,Normal,156000
GasA,Gd,Y,SBrkr,1484,0,1484,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971,Unf,2,TA,TA,Y,224,0,0,180,0,NA,NA,RL,12243,Pave,NA,IR1,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,486,1484,NA,0,2,2007,WD,Normal,175000
GasA,TA,N,FuseA,1766,648,2414,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970,Unf,2,TA,Fa,N,142,0,0,0,0,NA,NA,RL,10800,Pave,NA,Reg,Lvl,AllPub,Corner,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,Wd Sdng,Wd Sdng,None,0,TA,Fa,CBlock,TA,Fa,No,BLQ,664,290,954,NA,0,5,2006,ConLD,Normal,160000
GasA,TA,Y,SBrkr,630,0,630,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,1970,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RM,1526,Pave,NA,Reg,Lvl,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CemntBd,CmentBd,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,115,630,NA,0,5,2009,WD,Normal,86000
GasA,TA,Y,SBrkr,616,688,1304,0,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,1976,Fin,1,TA,TA,Y,141,24,0,0,0,NA,NA,RM,2665,Pave,NA,Reg,Lvl,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,Mn,Unf,0,264,264,NA,0,6,2008,WD,Normal,115000
GasA,TA,Y,FuseA,958,620,1578,1,0,1,0,3,1,Fa,5,Typ,2,TA,Attchd,1941,Unf,1,TA,TA,Y,0,0,0,0,0,NA,MnPrv,RL,9490,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,403,238,806,NA,0,8,2006,WD,Normal,133000
GasA,Gd,Y,SBrkr,728,728,1456,0,0,2,1,3,1,TA,8,Typ,0,NA,Attchd,2006,RFn,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,15578,Pave,NA,IR1,Lvl,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,728,728,NA,0,5,2006,New,Partial,172785
GasA,TA,Y,FuseA,1269,0,1269,0,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,1964,Unf,1,TA,TA,Y,0,0,0,0,0,NA,NA,RL,7931,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,374,363,1269,NA,0,6,2008,WD,Normal,155000
GasA,Gd,Y,FuseA,886,0,886,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1938,Unf,1,TA,TA,Y,144,20,0,0,0,NA,NA,RM,5784,Pave,NA,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,190,190,NA,0,12,2009,WD,Normal,91300
GasA,TA,N,FuseA,720,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,NA,0,NA,NA,N,0,523,0,0,0,NA,GdWo,C (all),7879,Pave,NA,Reg,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,495,225,720,NA,0,11,2009,WD,Abnorml,34900
GasA,Ex,Y,SBrkr,3228,0,3228,1,0,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,1992,RFn,2,TA,TA,Y,264,75,0,0,0,NA,NA,RL,12692,Pave,NA,IR1,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,1969,3200,NA,0,5,2007,WD,Normal,430000
GasA,Ex,Y,SBrkr,1133,687,1820,1,0,2,0,4,1,TA,8,Typ,0,NA,Detchd,1925,Unf,1,TA,TA,N,0,100,0,0,0,NA,GdPrv,RL,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,Gd,PConc,TA,TA,No,Rec,329,697,1026,NA,0,6,2008,WD,Normal,184000
GasA,Ex,Y,SBrkr,899,0,899,0,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,1967,Fin,1,TA,TA,Y,64,0,0,0,0,NA,MnPrv,RL,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,HdBoard,HdBoard,BrkFace,89,TA,TA,PConc,TA,TA,No,ALQ,450,414,864,NA,0,6,2009,WD,Normal,130000
GasA,Fa,Y,SBrkr,912,0,912,0,1,1,0,2,1,TA,5,Typ,0,NA,Attchd,1958,Fin,1,TA,TA,Y,12,285,0,0,0,NA,MnWw,RL,7535,Pave,NA,IR1,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,111,522,912,Shed,480,6,2007,WD,Normal,120000
GasA,TA,Y,SBrkr,672,546,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,Detchd,1973,Unf,1,TA,TA,Y,144,28,0,0,0,NA,NA,RM,1890,Pave,NA,Reg,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,285,TA,TA,CBlock,TA,TA,No,BLQ,356,316,672,NA,0,5,2007,WD,Normal,113000
GasA,Gd,Y,SBrkr,866,902,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,2,TA,TA,Y,0,108,0,0,0,NA,NA,FV,9803,Pave,NA,Reg,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,400,466,866,NA,0,2,2008,WD,Normal,226700
GasA,Ex,Y,SBrkr,1214,0,1214,1,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1965,Unf,2,Fa,Fa,Y,0,0,0,0,0,NA,GdPrv,RL,9170,Pave,NA,Reg,Lvl,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,698,420,1214,Shed,400,4,2007,WD,Normal,140000
GasA,TA,Y,SBrkr,1801,0,1801,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1959,Fin,2,TA,TA,Y,0,54,0,161,0,NA,GdWo,RL,15602,Pave,NA,IR1,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1247,254,1501,NA,0,3,2010,WD,Normal,289000
GasA,TA,Y,SBrkr,855,467,1322,0,1,2,1,3,1,TA,6,Typ,1,Fa,Attchd,1974,Unf,2,TA,TA,Y,260,0,0,0,0,NA,NA,RL,2308,Pave,NA,Reg,Lvl,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,Plywood,Brk Cmn,None,0,TA,TA,CBlock,TA,TA,No,ALQ,257,103,855,NA,0,6,2009,WD,Normal,147000
GasA,Gd,Y,SBrkr,960,1000,1960,0,0,2,0,4,2,TA,10,Typ,0,NA,Detchd,1952,Unf,2,TA,TA,N,0,0,0,0,0,NA,NA,RM,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,BrkFace,360,TA,TA,CBlock,TA,TA,No,Unf,0,960,960,NA,0,7,2009,COD,Normal,124500
GasA,Ex,Y,SBrkr,1065,846,1911,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993,RFn,2,TA,TA,Y,182,81,0,0,0,NA,NA,RL,9554,Pave,NA,IR1,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,VinylSd,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,TA,No,GLQ,380,397,777,NA,0,9,2006,WD,Normal,215000
GasA,Ex,Y,SBrkr,1218,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,NA,Attchd,2009,Fin,2,TA,TA,Y,0,102,0,0,0,NA,NA,FV,7862,Pave,NA,IR1,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,27,1191,1218,NA,0,9,2009,New,Partial,208300
GasA,Ex,Y,SBrkr,689,689,1378,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1928,Unf,2,TA,TA,N,0,0,0,0,0,NA,NA,RM,9600,Pave,NA,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,MetalSd,MetalSd,None,0,TA,Ex,BrkTil,TA,TA,No,Rec,141,548,689,NA,0,10,2008,WD,Normal,161000
GasA,Ex,Y,SBrkr,1041,0,1041,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1959,RFn,1,TA,TA,Y,224,88,0,0,0,NA,MnPrv,RL,9600,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,MetalSd,MetalSd,BrkFace,132,TA,TA,CBlock,TA,TA,No,ALQ,991,50,1041,NA,0,7,2009,WD,Normal,124500
GasA,Ex,Y,SBrkr,1363,0,1363,1,0,1,0,2,1,TA,6,Min1,2,TA,CarPort,1951,Unf,1,TA,TA,Y,324,42,0,168,0,NA,NA,RL,14559,Pave,NA,Reg,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,Wd Sdng,Wd Sdng,BrkCmn,70,Gd,TA,CBlock,TA,TA,No,BLQ,650,178,1008,Shed,2000,6,2009,WD,Normal,164900
GasA,Ex,Y,SBrkr,1368,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,TA,TA,Y,132,35,0,0,0,NA,NA,RL,6792,Pave,NA,IR1,Lvl,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,1368,1368,NA,0,3,2006,New,Partial,202665
GasA,TA,Y,SBrkr,864,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1964,Unf,2,TA,TA,Y,0,0,0,0,0,NA,NA,RL,9100,Pave,NA,Reg,Lvl,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,521,169,864,NA,0,7,2006,WD,Normal,129900
GasA,TA,Y,SBrkr,1080,0,1080,0,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1983,Unf,2,TA,TA,Y,120,0,0,0,0,NA,NA,RL,9187,Pave,NA,Reg,Bnk,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,336,748,1084,NA,0,6,2007,WD,Normal,134000
Grav,Fa,N,SBrkr,789,0,789,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1926,Unf,1,Po,Po,Y,0,0,0,0,0,NA,MnPrv,RL,10594,Pave,NA,Reg,Lvl,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,768,768,NA,0,6,2007,WD,Normal,96500
GasA,Ex,Y,SBrkr,2020,0,2020,1,0,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,2009,Fin,3,TA,TA,Y,156,54,0,0,0,NA,NA,RL,12220,Pave,NA,Reg,Lvl,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CemntBd,CmentBd,BrkFace,305,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,570,2006,NA,0,9,2009,New,Partial,402861
